期貨名稱,日期,到期月,開盤價,收盤價,每日結算價,未平倉合約數,無風險利率
TX201912 台指 2019/12,2019/10/17,2019/12,"11,130","11,139","11,139","3,952",1.045
TX202001 台指 2020/01,2019/10/17,2020/01,"11,076","11,098","11,098",15,1.045
TX202003 台指 2020/03,2019/10/17,2020/03,"11,060","11,060","11,060","1,909",1.045
TX202006 台指 2020/06,2019/10/17,2020/06,"10,985","10,985","10,992",869,1.045
TX202009 台指 2020/09,2019/10/17,2020/09,"10,643","10,660","10,660",214,1.045
TX201911 台指 2019/11,2019/10/18,2019/11,"11,195","11,150","11,149","99,069",1.045
TX201912 台指 2019/12,2019/10/18,2019/12,"11,178","11,131","11,129","4,127",1.045
TX202001 台指 2020/01,2019/10/18,2020/01,"11,131","11,088","11,088",90,1.045
TX202003 台指 2020/03,2019/10/18,2020/03,"11,080","11,052","11,052","1,921",1.045
TX202006 台指 2020/06,2019/10/18,2020/06,"11,020","10,988","10,981",871,1.045
TX202009 台指 2020/09,2019/10/18,2020/09,"10,660","10,653","10,647",227,1.045
TX201911 台指 2019/11,2019/10/21,2019/11,"11,157","11,155","11,157","98,120",1.045
TX201912 台指 2019/12,2019/10/21,2019/12,"11,133","11,136","11,136","4,197",1.045
TX202001 台指 2020/01,2019/10/21,2020/01,"11,091","11,099","11,099",102,1.045
TX202003 台指 2020/03,2019/10/21,2020/03,"11,061","11,055","11,055","1,928",1.045
TX202006 台指 2020/06,2019/10/21,2020/06,"10,989","10,989","10,989",858,1.045
TX202009 台指 2020/09,2019/10/21,2020/09,"10,647","10,656","10,656",225,1.045
TX201911 台指 2019/11,2019/10/22,2019/11,"11,213","11,242","11,240","99,541",1.045
TX201912 台指 2019/12,2019/10/22,2019/12,"11,196","11,220","11,219","4,529",1.045
TX202001 台指 2020/01,2019/10/22,2020/01,"11,151","11,174","11,174",141,1.045
TX202003 台指 2020/03,2019/10/22,2020/03,"11,115","11,133","11,133","1,949",1.045
TX202006 台指 2020/06,2019/10/22,2020/06,"11,050","11,070","11,070",866,1.045
TX202009 台指 2020/09,2019/10/22,2020/09,"10,718","10,735","10,735",237,1.045
TX201911 台指 2019/11,2019/10/23,2019/11,"11,225","11,201","11,200","98,893",1.045
TX201912 台指 2019/12,2019/10/23,2019/12,"11,200","11,178","11,179","4,678",1.045
TX202001 台指 2020/01,2019/10/23,2020/01,"11,165","11,134","11,134",167,1.045
TX202003 台指 2020/03,2019/10/23,2020/03,"11,128","11,111","11,098","1,962",1.045
TX202006 台指 2020/06,2019/10/23,2020/06,"11,061","11,037","11,037",865,1.045
TX202009 台指 2020/09,2019/10/23,2020/09,"10,736","10,692","10,692",228,1.045
TX201911 台指 2019/11,2019/10/24,2019/11,"11,232","11,290","11,288","101,399",1.045
TX201912 台指 2019/12,2019/10/24,2019/12,"11,214","11,268","11,266","5,035",1.045
TX202001 台指 2020/01,2019/10/24,2020/01,"11,167","11,225","11,224",206,1.045
TX202003 台指 2020/03,2019/10/24,2020/03,"11,135","11,183","11,183","1,962",1.045
TX202006 台指 2020/06,2019/10/24,2020/06,"11,064","11,111","11,111",851,1.045
TX202009 台指 2020/09,2019/10/24,2020/09,"10,736","10,778","10,777",213,1.045
TX201911 台指 2019/11,2019/10/25,2019/11,"11,321","11,284","11,283","99,882",1.045
TX201912 台指 2019/12,2019/10/25,2019/12,"11,296","11,262","11,263","5,132",1.045
TX202001 台指 2020/01,2019/10/25,2020/01,"11,251","11,220","11,220",250,1.045
TX202003 台指 2020/03,2019/10/25,2020/03,"11,212","11,179","11,179","1,979",1.045
TX202006 台指 2020/06,2019/10/25,2020/06,"11,150","11,104","11,110",847,1.045
TX202009 台指 2020/09,2019/10/25,2020/09,"10,818","10,774","10,774",246,1.045
TX201911 台指 2019/11,2019/10/28,2019/11,"11,334","11,311","11,311","99,205",1.045
TX201912 台指 2019/12,2019/10/28,2019/12,"11,307","11,292","11,291","5,319",1.045
TX202001 台指 2020/01,2019/10/28,2020/01,"11,265","11,249","11,249",290,1.045
TX202003 台指 2020/03,2019/10/28,2020/03,"11,237","11,205","11,205","1,985",1.045
TX202006 台指 2020/06,2019/10/28,2020/06,"11,161","11,136","11,136",849,1.045
TX202009 台指 2020/09,2019/10/28,2020/09,"10,831","10,808","10,808",251,1.045
TX201911 台指 2019/11,2019/10/29,2019/11,"11,348","11,326","11,325","98,620",1.045
TX201912 台指 2019/12,2019/10/29,2019/12,"11,328","11,302","11,303","6,063",1.045
TX202001 台指 2020/01,2019/10/29,2020/01,"11,282","11,264","11,264",334,1.045
TX202003 台指 2020/03,2019/10/29,2020/03,"11,249","11,221","11,221","1,985",1.045
TX202006 台指 2020/06,2019/10/29,2020/06,"11,175","11,151","11,151",844,1.045
TX202009 台指 2020/09,2019/10/29,2020/09,"10,845","10,798","10,821",247,1.045
TX201911 台指 2019/11,2019/10/30,2019/11,"11,312","11,338","11,338","99,342",1.045
TX201912 台指 2019/12,2019/10/30,2019/12,"11,289","11,316","11,317","6,416",1.045
TX202001 台指 2020/01,2019/10/30,2020/01,"11,250","11,274","11,274",355,1.045
TX202003 台指 2020/03,2019/10/30,2020/03,"11,206","11,235","11,235","1,977",1.045
TX202006 台指 2020/06,2019/10/30,2020/06,"11,138","11,160","11,160",841,1.045
TX202009 台指 2020/09,2019/10/30,2020/09,"10,810","10,832","10,832",255,1.045
TX201911 台指 2019/11,2019/10/31,2019/11,"11,371","11,346","11,344","99,886",1.045
TX201912 台指 2019/12,2019/10/31,2019/12,"11,346","11,324","11,323","6,826",1.045
TX202001 台指 2020/01,2019/10/31,2020/01,"11,303","11,280","11,280",356,1.045
TX202003 台指 2020/03,2019/10/31,2020/03,"11,270","11,240","11,240","1,995",1.045
TX202006 台指 2020/06,2019/10/31,2020/06,"11,190","11,166","11,166",838,1.045
TX202009 台指 2020/09,2019/10/31,2020/09,"10,863","10,837","10,837",254,1.045
TX201911 台指 2019/11,2019/11/1,2019/11,"11,333","11,371","11,371","100,546",1.045
TX201912 台指 2019/12,2019/11/1,2019/12,"11,311","11,351","11,350","6,985",1.045
TX202001 台指 2020/01,2019/11/1,2020/01,"11,266","11,308","11,308",375,1.045
TX202003 台指 2020/03,2019/11/1,2020/03,"11,228","11,266","11,266","2,009",1.045
TX202006 台指 2020/06,2019/11/1,2020/06,"11,156","11,187","11,193",845,1.045
TX202009 台指 2020/09,2019/11/1,2020/09,"10,825","10,863","10,863",268,1.045
TX201911 台指 2019/11,2019/11/4,2019/11,"11,416","11,544","11,542","105,765",1.045
TX201912 台指 2019/12,2019/11/4,2019/12,"11,394","11,523","11,517","7,730",1.045
TX202001 台指 2020/01,2019/11/4,2020/01,"11,341","11,474","11,474",434,1.045
TX202003 台指 2020/03,2019/11/4,2020/03,"11,312","11,431","11,431","2,026",1.045
TX202006 台指 2020/06,2019/11/4,2020/06,"11,235","11,358","11,358",847,1.045
TX202009 台指 2020/09,2019/11/4,2020/09,"10,903","11,025","11,025",276,1.045
TX201911 台指 2019/11,2019/11/5,2019/11,"11,594","11,645","11,645","102,171",1.045
TX201912 台指 2019/12,2019/11/5,2019/12,"11,568","11,624","11,623","8,379",1.045
TX202001 台指 2020/01,2019/11/5,2020/01,"11,523","11,578","11,578",455,1.045
TX202003 台指 2020/03,2019/11/5,2020/03,"11,489","11,532","11,532","2,021",1.045
TX202006 台指 2020/06,2019/11/5,2020/06,"11,397","11,464","11,464",859,1.045
TX202009 台指 2020/09,2019/11/5,2020/09,"11,074","11,123","11,131",277,1.045
TX201911 台指 2019/11,2019/11/6,2019/11,"11,644","11,653","11,650","99,715",1.045
TX201912 台指 2019/12,2019/11/6,2019/12,"11,620","11,629","11,629","8,162",1.045
TX202001 台指 2020/01,2019/11/6,2020/01,"11,578","11,588","11,588",469,1.045
TX202003 台指 2020/03,2019/11/6,2020/03,"11,538","11,542","11,542","2,041",1.045
TX202006 台指 2020/06,2019/11/6,2020/06,"11,462","11,469","11,469",857,1.045
TX202009 台指 2020/09,2019/11/6,2020/09,"11,137","11,141","11,141",290,1.045
TX201911 台指 2019/11,2019/11/7,2019/11,"11,636","11,596","11,596","96,468",1.045
TX201912 台指 2019/12,2019/11/7,2019/12,"11,607","11,577","11,576","8,174",1.045
TX202001 台指 2020/01,2019/11/7,2020/01,"11,556","11,536","11,536",502,1.045
TX202003 台指 2020/03,2019/11/7,2020/03,"11,520","11,488","11,488","2,037",1.045
TX202006 台指 2020/06,2019/11/7,2020/06,"11,455","11,418","11,418",846,1.045
TX202009 台指 2020/09,2019/11/7,2020/09,"11,123","11,091","11,091",315,1.045
TX201911 台指 2019/11,2019/11/8,2019/11,"11,646","11,573","11,572","94,750",1.045
TX201912 台指 2019/12,2019/11/8,2019/12,"11,628","11,552","11,553","8,295",1.045
TX202001 台指 2020/01,2019/11/8,2020/01,"11,580","11,510","11,510",564,1.045
TX202003 台指 2020/03,2019/11/8,2020/03,"11,530","11,466","11,466","2,051",1.045
TX202006 台指 2020/06,2019/11/8,2020/06,"11,464","11,416","11,397",846,1.045
TX202009 台指 2020/09,2019/11/8,2020/09,"11,134","11,084","11,065",359,1.045
TX201911 台指 2019/11,2019/11/11,2019/11,"11,577","11,437","11,437","97,144",1.045
TX201912 台指 2019/12,2019/11/11,2019/12,"11,554","11,419","11,419","8,934",1.045
TX202001 台指 2020/01,2019/11/11,2020/01,"11,508","11,378","11,378",602,1.045
TX202003 台指 2020/03,2019/11/11,2020/03,"11,447","11,341","11,341","2,062",1.045
TX202006 台指 2020/06,2019/11/11,2020/06,"11,385","11,266","11,266",830,1.045
TX202009 台指 2020/09,2019/11/11,2020/09,"11,056","10,933","10,933",358,1.045
TX201911 台指 2019/11,2019/11/12,2019/11,"11,483","11,523","11,524","94,798",1.045
TX201912 台指 2019/12,2019/11/12,2019/12,"11,465","11,505","11,504","10,742",1.045
TX202001 台指 2020/01,2019/11/12,2020/01,"11,421","11,465","11,465",690,1.045
TX202003 台指 2020/03,2019/11/12,2020/03,"11,375","11,423","11,423","2,072",1.045
TX202006 台指 2020/06,2019/11/12,2020/06,"11,308","11,352","11,352",838,1.045
TX202009 台指 2020/09,2019/11/12,2020/09,"10,974","11,017","11,017",358,1.045
TX201911 台指 2019/11,2019/11/13,2019/11,"11,463","11,466","11,466","90,991",1.045
TX201912 台指 2019/12,2019/11/13,2019/12,"11,449","11,448","11,448","12,220",1.045
TX202001 台指 2020/01,2019/11/13,2020/01,"11,410","11,409","11,409",746,1.045
TX202003 台指 2020/03,2019/11/13,2020/03,"11,363","11,364","11,364","2,087",1.045
TX202006 台指 2020/06,2019/11/13,2020/06,"11,294","11,296","11,296",843,1.045
TX202009 台指 2020/09,2019/11/13,2020/09,"10,966","10,953","10,962",363,1.045
TX201911 台指 2019/11,2019/11/14,2019/11,"11,493","11,456","11,456","90,392",1.045
TX201912 台指 2019/12,2019/11/14,2019/12,"11,470","11,440","11,441","15,057",1.045
TX202001 台指 2020/01,2019/11/14,2020/01,"11,425","11,402","11,402",801,1.045
TX202003 台指 2020/03,2019/11/14,2020/03,"11,388","11,353","11,353","2,128",1.045
TX202006 台指 2020/06,2019/11/14,2020/06,"11,326","11,283","11,283",856,1.045
TX202009 台指 2020/09,2019/11/14,2020/09,"10,983","10,949","10,949",379,1.045
TX201911 台指 2019/11,2019/11/15,2019/11,"11,485","11,532","11,532","82,923",1.045
TX201912 台指 2019/12,2019/11/15,2019/12,"11,460","11,519","11,518","23,229",1.045
TX202001 台指 2020/01,2019/11/15,2020/01,"11,426","11,479","11,479",883,1.045
TX202003 台指 2020/03,2019/11/15,2020/03,"11,403","11,430","11,430","2,155",1.045
TX202006 台指 2020/06,2019/11/15,2020/06,"11,320","11,358","11,358",855,1.045
TX202009 台指 2020/09,2019/11/15,2020/09,"10,978","11,028","11,028",378,1.045
TX201911 台指 2019/11,2019/11/18,2019/11,"11,533","11,593","11,592","60,912",1.045
TX201912 台指 2019/12,2019/11/18,2019/12,"11,521","11,585","11,585","48,226",1.045
TX202001 台指 2020/01,2019/11/18,2020/01,"11,482","11,546","11,546",919,1.045
TX202003 台指 2020/03,2019/11/18,2020/03,"11,424","11,500","11,500","2,166",1.045
TX202006 台指 2020/06,2019/11/18,2020/06,"11,362","11,430","11,430",844,1.045
TX202009 台指 2020/09,2019/11/18,2020/09,"11,007","11,090","11,090",402,1.045
TX201911 台指 2019/11,2019/11/19,2019/11,"11,574","11,644","11,645","41,709",1.045
TX201912 台指 2019/12,2019/11/19,2019/12,"11,571","11,640","11,641","69,711",1.045
TX202001 台指 2020/01,2019/11/19,2020/01,"11,534","11,602","11,602",989,1.045
TX202003 台指 2020/03,2019/11/19,2020/03,"11,497","11,554","11,554","2,245",1.045
TX202006 台指 2020/06,2019/11/19,2020/06,"11,409","11,488","11,488",832,1.045
TX202009 台指 2020/09,2019/11/19,2020/09,"11,075","11,138","11,138",425,1.045
TX201911 台指 2019/11,2019/11/20,2019/11,"11,621","11,607","11,608","22,951",1.045
TX201912 台指 2019/12,2019/11/20,2019/12,"11,620","11,601","11,599","81,096",1.045
TX202001 台指 2020/01,2019/11/20,2020/01,"11,581","11,565","11,565","1,269",1.045
TX202003 台指 2020/03,2019/11/20,2020/03,"11,534","11,520","11,520","2,297",1.045
TX202006 台指 2020/06,2019/11/20,2020/06,"11,457","11,447","11,447",839,1.045
TX202009 台指 2020/09,2019/11/20,2020/09,"11,124","11,104","11,104",453,1.045
TX201912 台指 2019/12,2019/11/21,2019/12,"11,529","11,544","11,545","85,493",1.045
TX202001 台指 2020/01,2019/11/21,2020/01,"11,501","11,511","11,512","1,869",1.045
TX202002 台指 2020/02,2019/11/21,2020/02,"11,463","11,492","11,492",67,1.045
TX202003 台指 2020/03,2019/11/21,2020/03,"11,453","11,470","11,470","2,296",1.045
TX202006 台指 2020/06,2019/11/21,2020/06,"11,373","11,400","11,400",868,1.045
TX202009 台指 2020/09,2019/11/21,2020/09,"11,026","11,043","11,043",492,1.045
TX201912 台指 2019/12,2019/11/22,2019/12,"11,565","11,556","11,554","86,002",1.045
TX202001 台指 2020/01,2019/11/22,2020/01,"11,524","11,524","11,522","2,016",1.045
TX202002 台指 2020/02,2019/11/22,2020/02,"11,538","11,497","11,497",162,1.045
TX202003 台指 2020/03,2019/11/22,2020/03,"11,488","11,481","11,481","2,546",1.045
TX202006 台指 2020/06,2019/11/22,2020/06,"11,417","11,412","11,412",887,1.045
TX202009 台指 2020/09,2019/11/22,2020/09,"11,065","11,057","11,057",497,1.045
TX201912 台指 2019/12,2019/11/25,2019/12,"11,615","11,565","11,566","85,496",1.045
TX202001 台指 2020/01,2019/11/25,2020/01,"11,572","11,536","11,536","2,280",1.045
TX202002 台指 2020/02,2019/11/25,2020/02,"11,553","11,518","11,518",165,1.045
TX202003 台指 2020/03,2019/11/25,2020/03,"11,541","11,493","11,493","2,547",1.045
TX202006 台指 2020/06,2019/11/25,2020/06,"11,459","11,425","11,425",905,1.045
TX202009 台指 2020/09,2019/11/25,2020/09,"11,105","11,066","11,066",488,1.045
TX201912 台指 2019/12,2019/11/26,2019/12,"11,620","11,618","11,618","88,596",1.045
TX202001 台指 2020/01,2019/11/26,2020/01,"11,592","11,586","11,587","2,550",1.045
TX202002 台指 2020/02,2019/11/26,2020/02,"11,576","11,566","11,566",203,1.045
TX202003 台指 2020/03,2019/11/26,2020/03,"11,545","11,540","11,540","2,570",1.045
TX202006 台指 2020/06,2019/11/26,2020/06,"11,485","11,470","11,470",941,1.045
TX202009 台指 2020/09,2019/11/26,2020/09,"11,117","11,120","11,120",467,1.045
TX201912 台指 2019/12,2019/11/27,2019/12,"11,613","11,647","11,647","87,696",1.045
TX202001 台指 2020/01,2019/11/27,2020/01,"11,586","11,619","11,618","2,750",1.045
TX202002 台指 2020/02,2019/11/27,2020/02,"11,563","11,601","11,601",208,1.045
TX202003 台指 2020/03,2019/11/27,2020/03,"11,547","11,573","11,573","2,595",1.045
TX202006 台指 2020/06,2019/11/27,2020/06,"11,485","11,505","11,505",942,1.045
TX202009 台指 2020/09,2019/11/27,2020/09,"11,123","11,145","11,145",453,1.045
TX201912 台指 2019/12,2019/11/28,2019/12,"11,658","11,614","11,613","87,551",1.045
TX202001 台指 2020/01,2019/11/28,2020/01,"11,632","11,586","11,585","2,916",1.045
TX202002 台指 2020/02,2019/11/28,2020/02,"11,610","11,565","11,565",222,1.045
TX202003 台指 2020/03,2019/11/28,2020/03,"11,583","11,552","11,544","2,204",1.045
TX202006 台指 2020/06,2019/11/28,2020/06,"11,517","11,476","11,476",589,1.045
TX202009 台指 2020/09,2019/11/28,2020/09,"11,154","11,116","11,115",432,1.045
TX201912 台指 2019/12,2019/11/29,2019/12,"11,604","11,465","11,464","91,402",1.045
TX202001 台指 2020/01,2019/11/29,2020/01,"11,578","11,438","11,435","3,334",1.045
TX202002 台指 2020/02,2019/11/29,2020/02,"11,562","11,419","11,419",267,1.045
TX202003 台指 2020/03,2019/11/29,2020/03,"11,540","11,397","11,397","1,849",1.045
TX202006 台指 2020/06,2019/11/29,2020/06,"11,470","11,330","11,330",626,1.045
TX202009 台指 2020/09,2019/11/29,2020/09,"11,102","10,970","10,970",447,1.045
TX201912 台指 2019/12,2019/12/2,2019/12,"11,527","11,502","11,502","90,603",1.045
TX202001 台指 2020/01,2019/12/2,2020/01,"11,495","11,471","11,472","3,907",1.045
TX202002 台指 2020/02,2019/12/2,2020/02,"11,482","11,459","11,459",250,1.045
TX202003 台指 2020/03,2019/12/2,2020/03,"11,417","11,437","11,437","1,869",1.045
TX202006 台指 2020/06,2019/12/2,2020/06,"11,395","11,354","11,367",611,1.045
TX202009 台指 2020/09,2019/12/2,2020/09,"11,031","11,006","11,006",447,1.045
TX201912 台指 2019/12,2019/12/3,2019/12,"11,444","11,524","11,523","91,515",1.045
TX202001 台指 2020/01,2019/12/3,2020/01,"11,410","11,495","11,493","4,282",1.045
TX202002 台指 2020/02,2019/12/3,2020/02,"11,395","11,475","11,475",299,1.045
TX202003 台指 2020/03,2019/12/3,2020/03,"11,379","11,453","11,453","1,882",1.045
TX202006 台指 2020/06,2019/12/3,2020/06,"11,313","11,378","11,389",606,1.045
TX202009 台指 2020/09,2019/12/3,2020/09,"10,943","11,019","11,019",445,1.045
TX201912 台指 2019/12,2019/12/4,2019/12,"11,492","11,503","11,502","88,447",1.045
TX202001 台指 2020/01,2019/12/4,2020/01,"11,466","11,473","11,472","4,493",1.045
TX202002 台指 2020/02,2019/12/4,2020/02,"11,444","11,456","11,456",363,1.045
TX202003 台指 2020/03,2019/12/4,2020/03,"11,425","11,433","11,433","1,933",1.045
TX202006 台指 2020/06,2019/12/4,2020/06,"11,344","11,368","11,368",611,1.045
TX202009 台指 2020/09,2019/12/4,2020/09,"10,992","11,000","11,000",451,1.045
TX201912 台指 2019/12,2019/12/5,2019/12,"11,540","11,598","11,598","92,331",1.045
TX202001 台指 2020/01,2019/12/5,2020/01,"11,504","11,570","11,568","5,177",1.045
TX202002 台指 2020/02,2019/12/5,2020/02,"11,509","11,549","11,549",397,1.045
TX202003 台指 2020/03,2019/12/5,2020/03,"11,483","11,526","11,526","1,940",1.045
TX202006 台指 2020/06,2019/12/5,2020/06,"11,405","11,460","11,460",603,1.045
TX202009 台指 2020/09,2019/12/5,2020/09,"11,045","11,099","11,099",452,1.045
TX201912 台指 2019/12,2019/12/6,2019/12,"11,645","11,612","11,611","90,408",1.045
TX202001 台指 2020/01,2019/12/6,2020/01,"11,608","11,587","11,584","5,738",1.045
TX202002 台指 2020/02,2019/12/6,2020/02,"11,593","11,567","11,567",416,1.045
TX202003 台指 2020/03,2019/12/6,2020/03,"11,589","11,545","11,545","1,953",1.045
TX202006 台指 2020/06,2019/12/6,2020/06,"11,503","11,475","11,475",608,1.045
TX202009 台指 2020/09,2019/12/6,2020/09,"11,142","11,109","11,109",486,1.045
TX201912 台指 2019/12,2019/12/9,2019/12,"11,670","11,671","11,671","92,589",1.045
TX202001 台指 2020/01,2019/12/9,2020/01,"11,645","11,645","11,645","7,059",1.045
TX202002 台指 2020/02,2019/12/9,2020/02,"11,621","11,632","11,632",520,1.045
TX202003 台指 2020/03,2019/12/9,2020/03,"11,608","11,606","11,606","2,033",1.045
TX202006 台指 2020/06,2019/12/9,2020/06,"11,535","11,538","11,538",605,1.045
TX202009 台指 2020/09,2019/12/9,2020/09,"11,166","11,175","11,175",475,1.045
TX201912 台指 2019/12,2019/12/10,2019/12,"11,647","11,625","11,624","88,947",1.045
TX202001 台指 2020/01,2019/12/10,2020/01,"11,623","11,602","11,600","7,958",1.045
TX202002 台指 2020/02,2019/12/10,2020/02,"11,605","11,586","11,586",543,1.045
TX202003 台指 2020/03,2019/12/10,2020/03,"11,589","11,565","11,565","2,043",1.045
TX202006 台指 2020/06,2019/12/10,2020/06,"11,521","11,484","11,498",616,1.045
TX202009 台指 2020/09,2019/12/10,2020/09,"11,151","11,123","11,131",501,1.045
TX201912 台指 2019/12,2019/12/11,2019/12,"11,600","11,706","11,704","88,957",1.045
TX202001 台指 2020/01,2019/12/11,2020/01,"11,582","11,679","11,676","9,751",1.045
TX202002 台指 2020/02,2019/12/11,2020/02,"11,566","11,662","11,662",585,1.045
TX202003 台指 2020/03,2019/12/11,2020/03,"11,547","11,642","11,642","2,069",1.045
TX202006 台指 2020/06,2019/12/11,2020/06,"11,487","11,565","11,579",629,1.045
TX202009 台指 2020/09,2019/12/11,2020/09,"11,113","11,214","11,211",482,1.045
TX201912 台指 2019/12,2019/12/12,2019/12,"11,765","11,853","11,851","85,740",1.045
TX202001 台指 2020/01,2019/12/12,2020/01,"11,739","11,829","11,828","13,284",1.045
TX202002 台指 2020/02,2019/12/12,2020/02,"11,720","11,813","11,813",661,1.045
TX202003 台指 2020/03,2019/12/12,2020/03,"11,700","11,794","11,794","2,096",1.045
